Simulation,Halo_ID,Inferred B/A,B/A Mean,B/A Std,Inferred C/A,C/A Mean,C/A Std,Inferred σB,σB Mean,σB Std,Inferred σC,σC Mean,σC Std
storm.cosmo25cmb.4096g5HbwK1BH,2,0.7642748315669544,0.7685247882966878,0.018085110537193846,0.3007563874281595,0.32274788786098946,0.05162272998734693,0.0017025120707607438,0.08579845059559879,0.169848460945424,0.03288391245297404,0.0495443093677813,0.06763870525495906
storm.cosmo25cmb.4096g5HbwK1BH,3,0.6066442090942977,0.6191561259743409,0.036233054446541964,0.270689424820228,0.30208548968456084,0.055177418488998084,0.040129759515369,0.1280274363653887,0.15884577638464994,0.01845400841290604,0.09115904647546715,0.15485285526650527
storm.cosmo25cmb.4096g5HbwK1BH,4,0.7933313673506139,0.7805588833298862,0.022691904002472042,0.2686320233964631,0.2860202181496212,0.043343151945001566,0.09033380596209797,0.14450053971091434,0.1090277250157496,0.038059829885054165,0.08279407992650023,0.12046883853043282
storm.cosmo25cmb.4096g5HbwK1BH,5,0.7149919708600166,0.7559374776382881,0.049561743179332866,0.6184701884911393,0.6451686666844534,0.04271986991178198,0.001498956770576681,0.09538914850909067,0.12998317476496704,0.00018908387836859102,0.06815209414512036,0.11944471310257991
storm.cosmo25cmb.4096g5HbwK1BH,6,0.6131396832399905,0.6484795349473804,0.05294581627551537,0.4439724242893787,0.46716089792534315,0.035501076052657524,0.03566901868262214,0.11016830511046953,0.13661013917001458,0.010874203304410673,0.07248385699642772,0.12448138279767966
storm.cosmo25cmb.4096g5HbwK1BH,7,0.9939273469936097,0.9364451744493644,0.07984046716479828,0.616282052874577,0.6239576051945426,0.028813958824496475,0.002740618719352641,0.07857051893889473,0.12175279239476788,0.008807553772637363,0.08137150832834776,0.13725502098864834
storm.cosmo25cmb.4096g5HbwK1BH,8,0.6487126074538685,0.6660819487254338,0.03442295430478672,0.4037161508086598,0.43131235794441874,0.05287807090565604,0.047929826469385775,0.08980635705124373,0.11016529706252952,0.01860988878642287,0.0789101677491881,0.12729778392287464
storm.cosmo25cmb.4096g5HbwK1BH,12,0.6200954010206491,0.6431507682011677,0.0447102099120016,0.37866924518446804,0.4040180634637055,0.0477571254233116,0.11246608652531123,0.1385180983177298,0.08583068719656323,0.0021873368644098725,0.07612072645311824,0.1320361999121062
storm.cosmo25cmb.4096g5HbwK1BH,14,0.9235013011779512,0.9020887237420547,0.03871999070177091,0.6603355641612962,0.6753858127621691,0.04189227212615377,0.000893822433694443,0.1013529397055956,0.1204532586726151,0.010172782343530638,0.07296024589568349,0.12325950870373165
storm.cosmo25cmb.4096g5HbwK1BH,19,0.8894297771203689,0.8578981944947714,0.052949886383986275,0.5845430443483272,0.6035027239374848,0.035382297318171725,0.0018259453353081814,0.08933009315993931,0.12555642228107086,0.001081482917875349,0.06852898751280165,0.12393987895753572
